Time (s),P (kW),Q (kW)
60634,314.1472036,146.7190957
60635,316.8457899,152.2611419
60636,317.4719304,151.7205056
60637,316.8390823,143.8368297
60638,316.893216,148.3999469
60639,317.0195891,153.6885915
60640,316.6223974,147.0738909
60641,317.0856286,152.6875818
60642,317.3644216,154.4629883
60643,317.0257282,146.677244
60644,317.0482085,146.2619681
60645,320.5948731,150.7347035
60646,321.6774062,151.5238033
60647,321.5971712,151.3931786
60648,321.8624562,148.6428391
60649,321.2371499,144.0457773
60650,314.4573973,145.1868961
60651,305.8626311,142.5396852
60652,305.4220884,139.1188468
60653,305.5454972,140.4076711
60654,305.4790292,144.4994143
60655,305.7725397,144.8150791
60656,305.6292416,145.0135699
60657,305.8680345,143.4368671
60658,305.8786112,145.3454375
60659,304.6151515,146.889533
60660,304.562401,136.480373
60661,304.5244933,138.6574734
60662,304.7373099,136.2241491
60663,304.6122731,142.8097564
60664,304.447649,144.4772319
60665,303.4331338,136.9285992
60666,303.1105348,135.659723
60667,303.4590806,139.5645018
60668,303.0001504,139.1351413
60669,302.8532618,134.1916184
60670,302.8799472,136.9681006
60671,302.8802542,150.3414521
60672,303.4445329,142.3477026
60673,303.9117304,137.9018245
60674,303.2660186,137.6969687
60675,303.5011765,144.4819217
60676,303.2924882,138.8038766
60677,303.4362381,140.3738306
60678,303.7888072,146.3725909
60679,303.4955879,142.4811053
60680,303.6467343,143.7697211
60681,303.3015345,144.5335868
60682,303.6987313,139.4183888
60683,303.3097175,139.740906
60684,303.4826203,139.0751234
60685,303.7116702,139.1985502
60686,303.2407267,141.8132338
60687,303.793103,141.3084435
60688,304.8794637,144.7048048
60689,304.2063762,144.6080749
60690,303.8984388,139.6466227
60691,303.7095272,133.732533
60692,303.6219518,150.0694212
60693,303.4915812,150.0613773
60694,302.6512285,138.8403635
60695,302.247987,148.2550468
60696,302.2721624,141.4286715
60697,302.0964787,141.112508
60698,302.5847905,148.4084937
60699,301.9547857,135.930462
60700,301.4368069,139.2036799
60701,299.2030357,145.3196994
60702,299.725769,139.1725211
60703,300.3776742,135.8525295
60704,299.7660245,140.135596
60705,300.1916762,141.5246997
60706,299.9979483,135.4529626
60707,300.2546644,140.8259743
60708,300.2416757,144.510345
60709,300.2569926,144.8876512
60710,300.2916348,137.4648508
60711,300.1429845,141.466836
60712,262.7121221,123.0643672
60713,262.8364183,119.2702454
60714,263.2183738,127.9622884
60715,263.4743339,120.9783989
60716,263.0289406,116.1722971
60717,263.1634823,115.5809655
60718,262.883601,117.9045179
60719,263.2369246,121.0357761
60720,263.0293212,125.2095013
60721,262.8500638,125.3834918
60722,263.2364338,112.8943602
60723,263.0961163,118.670354
60724,263.2502534,121.8467164
60725,263.2541552,117.2219377
60726,263.2766045,116.4881631
60727,263.6718991,117.9092931
60728,263.3796571,115.164932
60729,263.4644394,116.3859589
60730,264.0858642,124.742099
60731,263.7476703,118.9884773
60732,263.5785564,116.8104015
60733,263.8015458,121.5617883
60734,263.852088,119.3942152
60735,263.8098216,116.2989513
60736,264.2118508,122.8773821
60737,264.0453049,117.7789357
60738,264.0298796,122.9915125
60739,260.1406865,115.7178243
60740,259.9757572,113.4578127
60741,260.4220069,117.7111566
60742,260.650411,114.6951698
60743,260.8694061,121.7019899
60744,260.9869131,120.5508327
60745,261.1790828,112.5443973
60746,261.1686148,115.9263958
60747,261.5618951,121.5108524
60748,261.581171,116.0321366
60749,261.8412187,116.3196925
60750,261.6188881,116.2536814
60751,261.8211506,114.9609388
60752,261.8264387,116.5653411
60753,261.9321669,119.4264009
60754,261.9204877,124.7231602
60755,261.847341,117.5020361
60756,261.9249846,109.8483283
60757,262.0374938,117.3931937
60758,262.2555778,116.1664447
60759,262.2759799,115.4196983
60760,261.9558316,112.3336319
60761,262.0538083,118.4697272
60762,261.8318045,121.4661738
60763,262.1662041,116.0736609
60764,262.5427015,118.0827423
60765,262.0752336,113.3438896
60766,262.0210577,117.8252943
60767,262.5023725,121.9846499
60768,262.0548215,118.4432933
60769,262.3862615,115.5399869
60770,259.6821231,113.4285899
60771,259.8002116,112.542414
60772,259.366132,116.0711143
60773,259.7670629,112.5718633
60774,259.7337485,112.2551163
60775,259.6494801,117.0980833
60776,259.791394,117.6745333
60777,260.2472618,115.4681231
60778,259.9068303,112.7963374
60779,259.6696493,115.0728889
60780,259.3249154,110.5823482
60781,259.0193991,111.7115903
60782,259.445051,118.7323853
60783,259.3352673,119.143826
60784,258.6748598,108.0168785
60785,259.0379578,107.9461288
60786,260.414089,116.4284549
60787,290.7654655,136.5304408
60788,291.6891341,138.9696705
60789,292.6029068,132.2294965
60790,293.584212,138.1848046
60791,293.6956982,136.8754839
60792,295.8886548,139.6769272
60793,295.7017307,139.3196596
60794,295.441789,130.6412403
60795,295.773727,130.0785997
60796,295.5269734,129.4770177
60797,296.1548772,135.8106339
60798,296.2820023,141.2124558
60799,296.1192212,139.7410392
60800,296.2430535,137.907298
60801,296.1943891,135.7708128
60802,296.0901631,132.633294
60803,296.2927215,135.113114
60804,296.311698,142.3959355
60805,296.459178,144.7182785
60806,296.422174,127.9489616
60807,296.5101991,129.711761
60808,296.544338,135.2925624
60809,291.6119366,129.4978643
60810,291.6164723,128.6163216
60811,291.850999,133.8228183
60812,292.0067397,137.5282258
60813,292.0230494,132.7616386
60814,291.8839511,140.8230204
60815,291.657128,130.7485445
60816,291.9060078,138.5570128
60817,291.7509213,130.5411223
60818,291.6866719,129.0555071
60819,291.9993605,131.4872275
60820,291.5642862,127.321442
60821,291.9832588,137.6906847
60822,291.7784923,135.9932207
60823,291.9474538,135.0656609
60824,296.3542527,137.2378672
60825,294.0234632,133.668696
60826,294.0741615,138.2244128
60827,294.035265,134.0025295
60828,294.062023,130.1633152
60829,294.5769795,137.7257567
60830,294.1808857,131.2853904
60831,294.0156999,130.4735108
60832,296.6926159,143.5292745
60833,296.726504,136.2591564
60834,297.4051363,136.2505234
60835,297.108645,143.5915024
60836,297.2105601,143.7774969
60837,297.3573314,143.9215026
60838,297.3706204,133.0777045
60839,297.8439399,129.7232279
60840,297.8322891,135.3724782
60841,297.8220996,134.8034163
60842,297.7863511,138.5390416
60843,297.7147264,138.4045163
60844,297.8641445,138.3411472
60845,298.0689597,140.3679196
60846,297.9823881,134.7065892
60847,297.7786654,131.0845616
60848,297.831931,136.5458844
60849,298.213124,147.8112362
60850,298.0900512,143.4822297
60851,297.5738717,130.2169391
60852,298.0597952,143.638195
60853,297.8696057,143.1254483
60854,298.301909,139.3873627
60855,298.2192222,147.7586101
60856,298.354818,130.5458198
60857,298.1542302,133.0989916
60858,298.6041803,143.1205625
60859,298.4045661,141.0311045
60860,297.5653822,134.3224432
60861,297.2938542,141.3105605
60862,297.3196917,144.0187413
60863,293.7738421,137.7102222
60864,291.4893603,143.1055631
60865,291.4082483,130.6577996
60866,291.284809,126.2145292
60867,291.4167806,139.9962126
60868,291.9618263,136.8997464
60869,292.3463917,136.8296274
60870,292.5725853,143.5006997
60871,292.2784836,135.3470428
60872,292.3262448,137.951677
60873,292.0855618,131.2123128
60874,292.1834088,128.6710959
60875,292.3349122,135.1591934
60876,291.9419594,137.229514
60877,292.1884588,136.5731415
60878,291.9960177,128.8464872
60879,292.2224852,136.9129161
60880,291.9022316,140.6136262
60881,291.7304426,137.8896682
60882,292.0647611,138.1102333
60883,291.64937,128.2449378
60884,291.9464197,135.9833476
60885,288.1777632,136.1530847
60886,288.0873341,136.2346669
60887,288.4631297,134.438477
60888,288.5067892,134.4770848
60889,288.4166745,133.1428415
60890,288.305495,131.318287
60891,288.2907657,134.9674869
60892,288.4165435,141.8841376
60893,288.0100754,136.6300848
60894,289.7292626,135.8994414
60895,288.5850821,132.0896429
60896,288.5037828,133.2320287
60897,288.5704708,138.2368256
60898,288.8507837,136.970586
60899,288.7695793,133.3736031
60900,288.6658763,132.1426145
60901,288.8445183,138.4619405
60902,288.6719525,131.8240331
60903,288.5843826,134.8299552
60904,288.8472208,138.1427611
60905,251.377641,109.5262156
60906,251.244033,107.1129858
60907,251.1441608,114.1724833
60908,251.5126287,117.2232171
60909,251.4056207,114.5877496
60910,251.3110947,112.6109543
60911,251.5836593,112.9666534
60912,251.3254213,110.3707587
60913,251.1514066,108.1092472
60914,251.6401787,114.7438112
60915,251.7182155,118.7029651
60916,251.5709082,113.6616173
60917,251.6408201,113.4934972
60918,251.2327082,111.9196649
60919,251.6557067,118.1695787
60920,251.1317394,110.4564389
60921,251.1203446,109.5187125
60922,251.2839585,118.4929178
60923,251.1556061,116.9160987
60924,250.8560967,116.0184606
60925,253.9556667,117.986284
60926,253.0956826,111.8461255
60927,252.4580343,114.2818525
60928,252.7740405,120.9680759
60929,252.653112,116.3815934
60930,253.9789451,118.9908088
60931,252.9905332,115.6430344
60932,252.7351376,108.8319261
60933,266.2597231,130.6821288
60934,258.7867352,110.4520902
60935,259.0912002,121.6456425
60936,260.010886,123.9694592
60937,260.1674745,123.4652059
60938,260.6920751,118.0732681
60939,259.8204595,115.147789
60940,256.9431753,114.3696375
60941,256.352405,121.8477987
60942,255.8005341,112.6170226
60943,256.1117442,122.7989106
60944,255.3711518,117.3341044
60945,256.0428769,116.8550579
60946,256.1647981,121.4520329
60947,255.3545773,116.4347337
60948,255.9449189,120.6215413
60949,254.3084167,125.1463183
60950,253.8623198,120.3669239
60951,254.3434632,121.5852998
60952,254.4957507,110.2201126
60953,254.1661591,120.0562803
60954,254.5186195,120.9028795
60955,254.2604928,114.8773994
60956,253.7590971,120.2861965
60957,254.1220876,116.4260661
60958,254.1235346,113.0957978
60959,254.147753,115.1525756
60960,253.9753995,118.1906045
60961,254.4150669,124.4792833
60962,254.1697695,122.0450729
60963,254.166272,120.2520701
60964,254.1514083,117.5519851
60965,254.8155332,119.5893507
60966,255.0378862,115.1337056
60967,254.1135615,116.9184095
60968,253.57779,119.4467577
60969,253.9887114,119.002584
60970,253.9265198,117.9471059
60971,253.9667112,117.9435489
60972,254.2935537,118.5973639
60973,254.4032077,116.8393996
60974,251.5350951,116.700499
60975,251.9094247,122.5794987
60976,251.95926,118.6508489
60977,251.0513161,115.8434976
60978,251.5895973,120.1311921
60979,283.5541015,129.8547336
60980,284.5635222,137.2280141
60981,285.5186766,144.1227384
60982,286.3301912,129.3071683
60983,287.1830874,137.476689
60984,288.0661725,142.8523565
60985,288.7114354,135.9489982
60986,288.0066404,135.3136029
60987,288.9350524,132.8888692
60988,288.6170344,138.6628429
60989,287.8973257,137.9625969
60990,288.9563425,136.6489182
60991,288.9259362,128.980868
60992,287.929454,135.8508372
60993,288.9367059,132.6903212
60994,288.6733953,132.7534618
60995,318.1170304,189.8082642
60996,319.2701277,192.4381916
60997,297.9784115,137.4871448
60998,294.5728333,142.4354236
60999,295.6876568,140.3325873
61000,295.862329,140.867597
61001,295.9244442,138.7795829
61002,297.0495045,137.8929037
61003,315.7250179,151.2163502
61004,310.014659,154.5776681
61005,311.2312164,156.5163557
61006,311.0373406,152.572203
61007,309.6501783,152.0430607
61008,310.9184938,153.3292162
61009,314.003824,152.4541826
61010,313.6595921,153.0666295
61011,314.8151811,151.0291673
61012,315.0537398,152.0457092
61013,314.2612491,152.6125136
61014,315.3447404,144.3785152
61015,315.7118749,155.3764119
61016,314.8594659,155.5730977
61017,316.074921,152.6895046
61018,316.2621654,159.3062889
61019,331.0956545,168.2516528
61020,332.2230846,165.4617431
61021,320.359218,154.0625528
61022,321.1058865,160.0948556
61023,322.220826,165.7785918
61024,321.5724935,146.3183018
61025,320.9357246,157.7363596
61026,321.7517456,153.833961
61027,321.7370343,154.2845924
61028,320.7642233,157.0727642
61029,321.5320263,158.7923127
61030,320.7482977,155.1055384
61031,323.9292327,157.1376918
61032,324.5714758,159.1024931
61033,323.8573418,157.5230519
61034,325.0529114,155.5479913
61035,325.4627157,148.6645371
61036,325.2061032,156.3728082
61037,324.4387203,156.6181709
61038,324.9617756,158.8718086
61039,325.3341688,168.3856422
61040,324.9617549,155.0226312
61041,325.4837249,153.9253414
61042,326.285769,160.5479324
61043,325.4896851,160.3911735
61044,325.9678501,161.8805211
61045,325.4621194,150.5126717
61046,325.654238,156.7817767
61047,325.8796834,152.8420226
61048,325.7641026,146.2994548
61049,325.8582967,159.0167531
61050,326.2376379,162.9433023
61051,326.3453918,168.7681694
61052,326.0780165,158.0836755
61053,326.3964611,156.6736824
61054,326.2696732,153.2176501
61055,325.782769,154.7744927
61056,325.9677619,157.057495
61057,326.3695271,167.6810679
61058,325.8082688,155.8107649
61059,325.9985995,149.9547518
61060,325.7801461,154.4719116
61061,324.9470625,156.9725153
61062,325.2038827,159.4763562
61063,325.2384673,155.0644989
61064,325.1952596,154.8427738
61065,325.4205828,149.3237258
61066,325.5191709,162.2181374
61067,325.6302549,159.8711421
61068,325.6784789,156.3017168
61069,325.3604892,156.9051164
61070,325.3938907,156.8650184
61071,325.4879562,155.7619226
61072,326.9387432,157.8616067
61073,325.3240061,157.2934264
61074,325.3343103,155.8709667
61075,325.7382736,165.4111444
61076,325.7879793,155.4842463
61077,325.9235446,154.6747977
61078,326.1534421,160.0469405
61079,325.8653943,157.4491186
61080,325.8862987,156.523209
61081,325.9250244,159.8068524
61082,333.7941879,162.0149351
61083,333.5248939,158.8245843
61084,333.8766447,162.7762734
61085,333.4390332,160.751332
61086,333.5768809,158.3243425
61087,333.1816276,157.4411611
61088,333.3123142,161.3449664
61089,333.5487184,164.3844756
61090,333.5553845,158.6578419
61091,332.8742102,161.1429797
61092,332.9143546,158.259265
61093,333.062986,161.4768922
61094,333.4663833,158.5296027
61095,333.3117178,157.0574549
61096,319.36889,147.38957
61097,295.9628155,141.4049979
61098,296.172898,149.8914677
61099,295.6486584,141.9227131
61100,289.6481836,133.1369282
61101,289.6256043,133.5408221
61102,289.372994,128.1912537
61103,289.4753696,136.1051133
61104,289.375207,132.2015122
61105,289.2084309,126.0932042
61106,289.0893621,134.365517
61107,288.9543578,129.6294809
61108,288.7404954,132.9565153
61109,288.6828601,135.0911687
61110,288.6337143,136.6098116
61111,288.897328,129.2101404
61112,288.4556307,132.8641515
61113,288.2858618,133.5923477
61114,288.1671128,129.0038947
61115,287.7521133,131.9175582
61116,287.615938,136.0309395
61117,287.8769429,138.1946156
61118,288.2881793,136.3603974
61119,288.3072678,131.7959382
61120,292.3488143,135.2307196
61121,293.8406942,125.2307622
61122,294.1984867,135.9168644
61123,293.7471654,144.8850717
61124,293.5383572,136.4692108
61125,293.4731646,133.9687037
61126,293.407197,125.0625196
61127,295.5610017,132.4413348
61128,295.5,144.7314489
61129,295.6070775,129.0705763
61130,295.5300034,128.3916134
61131,295.1025547,131.2127419
61132,295.2114074,142.3514155
61133,295.4720382,147.8453196
61134,295.5410586,131.7208247
61135,295.3239913,130.2688854
61136,295.1701129,130.1801835
61137,295.8202389,142.847176
61138,295.744814,140.7788808
61139,295.444128,135.414603
61140,295.0981213,125.8671767
61141,295.3375985,140.5648103
61142,295.399127,137.6078928
61143,295.5629999,130.8747971
61144,295.4568754,129.3123108
61145,295.7587847,135.027698
61146,295.9276143,136.6607502
61147,296.0132622,134.9361509
61148,295.8687342,139.8596738
61149,293.1725202,130.6611723
61150,293.5242741,140.1374202
61151,293.3480905,137.2940392
61152,293.7392418,140.2814175
61153,293.9123085,136.950431
61154,293.8287887,126.3909792
61155,294.2867236,132.1161873
61156,294.0842597,136.5421763
61157,294.0599235,134.5056462
61158,294.6891554,134.4745849
61159,294.0106024,137.3716164
61160,294.1467982,141.4978647
61161,293.9551889,135.7400534
61162,290.3056696,131.2489154
61163,279.1087041,135.0149525
61164,278.9244509,121.553865
61165,278.6547444,112.3524351
61166,279.071006,129.842818
61167,279.0855562,123.2340133
61168,310.4449505,145.7677752
61169,310.8447952,147.3288148
61170,311.743107,147.0270452
61171,312.4787944,149.7116663
61172,313.3147766,150.6891088
61173,314.2716982,141.2963779
61174,313.886676,136.4625986
61175,314.222445,143.596202
61176,314.2131819,150.2650314
61177,313.0334083,157.2666282
61178,313.2009518,147.0426301
61179,313.3154749,136.2833885
61180,313.2718204,151.0114981
61181,313.560292,149.8630734
61182,311.2929187,146.4769583
61183,310.8487225,139.6615972
61184,310.4469027,139.3391653
61185,310.8495307,141.3817022
61186,310.9770207,136.7483322
61187,311.7283211,145.1148447
61188,311.0056189,147.2285918
61189,311.216974,147.2457642
61190,311.4387191,150.095519
61191,311.2813762,141.354384
61192,310.9781948,143.2913532
61193,310.7491823,148.7990474
61194,310.4759039,140.422684
61195,310.2430569,138.2089516
61196,310.4948855,148.4673193
61197,310.4729272,143.0082436
61198,310.4348164,152.8044301
61199,311.6518444,139.7356282
61200,310.0810293,128.5684733
61201,310.3292042,145.847791
61202,311.6772628,143.5952131
61203,310.2570295,139.1557397
61204,310.480649,139.4759539
61205,305.6949742,142.3326626
61206,305.1907002,144.3015952
61207,305.5586983,145.8099298
61208,305.3320995,134.8561699
61209,305.3340521,142.4927542
61210,305.4747141,149.9031595
61211,306.5691576,144.3048749
61212,305.0389321,142.2260006
61213,304.9748029,141.8179353
61214,305.2616268,139.2631703
61215,305.4698861,146.6194443
61216,301.2169405,144.1447139
61217,302.991448,139.4469153
61218,302.8962648,132.2549612
61219,304.3491187,133.5185088
61220,305.862265,139.3269186
61221,305.920506,143.9097492
61222,305.9156333,145.8739161
61223,306.8897187,147.9867083
61224,305.8221706,141.8082901
61225,306.1937399,139.623034
61226,303.1722214,140.8431044
61227,301.0899303,145.8043113
61228,301.0323421,146.4865423
61229,300.3615908,137.2859738
61230,300.9841539,137.1860712
61231,300.2399688,138.636514
61232,300.1114662,140.1647214
61233,300.2050945,150.8860725
61234,299.7695417,142.4794343
61235,299.5903169,145.2290313
61236,299.5551088,140.6837404
61237,298.9637713,141.2410901
61238,298.5691306,136.7595351
61239,298.530508,142.4930115
61240,298.4839762,144.5219715
61241,298.4927773,144.2516812
61242,297.9358276,142.8764956
61243,298.4382345,146.4729365
61244,301.6339567,141.8085428
61245,298.0667116,145.3309713
61246,298.2359974,142.9311886
61247,301.7525029,139.7093049
61248,298.3643559,143.4307566
61249,298.8927006,146.3853689
61250,298.5774148,138.7857543
61251,298.5738553,136.0332227
61252,299.115711,146.3744167
61253,299.1792106,147.902656
61254,299.1900541,145.3772546
61255,299.7181061,141.286912
61256,299.4042705,135.7398407
61257,299.4101027,130.0820496
61258,300.3037782,144.6830065
61259,300.5826796,149.4665349
61260,300.1081303,139.9045616
61261,300.1945134,141.0417325
61262,300.4134615,140.2387822
61263,300.2057298,138.8979256
61264,300.1614594,144.8334137
61265,300.6974391,142.6399924
61266,300.7373244,138.4535613
61267,300.6257453,141.6897827
61268,300.815371,140.426085
61269,301.0453466,135.0934359
61270,300.6211959,135.0792636
61271,300.983359,133.6375084
61272,301.0786424,148.0058017
61273,301.1857601,140.8891848
61274,301.0109573,138.4999704
61275,301.4558373,143.4460094
61276,301.790511,144.9738557
61277,303.1044285,140.6047539
61278,301.6218586,132.3243009
61279,301.6681292,132.0923736
61280,304.1349089,137.6691623
61281,304.3961754,135.7358806
61282,303.9257492,140.3355578
61283,305.2244278,141.3414839
61284,303.822515,139.0833399
61285,266.6795239,125.6812622
61286,267.6173075,117.7814865
61287,266.4799423,116.0355131
61288,267.1387233,116.8768966
61289,267.0692579,121.9860219
61290,266.9050414,114.6704238
61291,267.8371546,119.6653503
61292,268.0976991,120.0595932
61293,268.2126534,123.7547436
61294,268.2607456,116.3348674
61295,268.1648871,116.7805858
61296,268.2967037,117.177145
61297,268.2448421,119.606134
61298,268.9645226,123.6178579
61299,268.2445919,129.300085
61300,267.930874,126.0773683
61301,268.9968873,122.4188787
61302,268.0348504,116.5884471
61303,268.1616786,121.9291124
61304,268.0246309,123.7386653
61305,267.4188958,129.2120168
61306,266.9070005,115.3858038
61307,268.2719526,119.4886927
61308,267.5668423,120.0294359
61309,267.5170551,123.7495872
61310,268.2530235,120.585284
61311,267.4567073,121.1039301
61312,267.7261791,121.8077924
61313,268.7583389,118.6949759
61314,268.1709676,117.9459736
61315,277.5078931,132.1346537
61316,270.9141396,122.9824188
61317,270.4392765,124.0485599
61318,270.5407533,121.2012382
61319,270.9450307,120.2637839
61320,270.2975673,117.6483825
61321,270.1899308,122.465225
61322,270.7188389,119.9343308
61323,270.0852909,118.6433422
61324,270.1256736,124.6784465
61325,270.5088432,121.8772972
61326,269.9185311,123.1605933
61327,269.613174,117.1358838
61328,270.4238585,120.0190438
61329,269.8380273,124.5423436
61330,269.5021952,125.5390081
61331,269.3459621,120.5848422
61332,268.642819,119.4184169
61333,268.5711777,120.444897
61334,270.2889809,122.9244582
61335,269.6309829,117.8479081
61336,269.7663768,118.3685847
61337,269.702174,124.2453901
61338,269.297534,121.1699493
61339,269.5889865,127.5383969
61340,272.7691407,124.5139749
61341,272.3300716,117.8224263
61342,272.4660615,128.2089474
61343,272.5438482,124.054596
61344,273.1675561,128.770428
61345,273.2029514,128.2315026
61346,273.8205142,116.7283729
61347,273.7934555,115.7548382
61348,273.6929967,125.7113219
61349,273.7279656,131.1676239
61350,274.1489734,125.4112103
61351,273.8790008,128.3626099
61352,274.1350425,130.8876556
61353,274.2367573,125.6466092
61354,274.1067672,118.2477226
61355,273.9987569,123.7323829
61356,273.9215202,127.3493241
61357,273.8353838,125.6135775
61358,300.1011718,142.2281008
61359,305.4329395,140.3569377
61360,307.1048385,141.7973387
61361,308.1802752,144.5628579
61362,308.6614891,148.0172877
61363,309.1136895,141.0715256
61364,310.0678109,147.19577
61365,309.6599158,138.3093229
61366,309.625966,142.5637927
61367,309.5946197,144.6624092
61368,309.3935438,146.106147
61369,309.5116636,146.523483
61370,309.6786145,149.1477761
61371,309.8365579,141.868046
61372,309.7503298,144.3003797
61373,309.4251883,140.6474683
61374,309.2840528,141.9675788
61375,309.7602468,141.8131704
61376,309.6178764,145.2622555
61377,309.1814714,143.1821066
61378,309.4860301,143.3604609
61379,309.5576656,147.3295596
61380,309.9286163,137.9059475
61381,310.0379732,147.6720712
61382,309.5871589,146.5696855
61383,310.1922552,143.668517
61384,310.2409454,142.3009405
61385,311.6186395,139.8585643
61386,310.6039802,141.2670394
61387,310.5431803,143.1038164
61388,310.4097314,138.0827211
61389,311.0489214,146.9461548
61390,310.767857,146.0026175
61391,310.9389464,146.8027364
61392,310.8196559,140.3015344
61393,310.6517847,139.3662072
61394,310.7938828,141.0995178
61395,311.0216162,141.9007272
61396,308.6555889,144.7726812
61397,308.6429975,145.2574854
61398,308.4575309,140.4298567
61399,308.786069,138.1032893
61400,308.9398696,140.4195245
61401,309.0277142,148.9367031
61402,308.9853574,148.2286992
61403,308.6794987,139.4057479
61404,308.7447386,133.1343881
61405,308.7577343,138.772422
61406,309.1199829,145.392464
61407,308.9746661,141.806134
61408,308.9095511,145.0752128
61409,308.9465728,144.8911551
61410,308.7013064,139.0632888
61411,308.7744461,138.7025218
61412,308.8669089,145.4227767
61413,308.661987,141.4237565
61414,308.6502115,142.3458796
61415,309.1882329,145.7710184
61416,308.591727,140.9493009
61417,308.710977,141.6671245
61418,308.5928462,140.9771838
61419,309.5364996,140.4303751
61420,316.9580678,153.2208597
61421,310.309648,149.2469716
61422,311.2148394,140.0211555
61423,311.4374576,138.284608
61424,311.9364827,137.2923838
61425,312.0178756,137.0099093
61426,311.3983261,148.9663414
61427,311.5478699,147.3423081
61428,310.9247038,142.5020153
61429,311.0615175,141.1054531
61430,311.2510402,147.0948607
61431,311.2939028,137.3107747
61432,312.5047635,145.5102126
61433,311.5619346,147.8148575
61434,311.3891658,143.7134525
61435,312.2010784,145.1854525
61436,310.9582121,140.5432308
61437,311.2971805,143.1306114
61438,311.3198515,138.8225779
61439,311.3550646,143.1938686
61440,311.7303678,150.9716346
61441,311.8727973,138.2576568
61442,311.5962305,139.3990931
61443,311.629108,141.3190133
61444,311.6947402,138.8591913
61445,311.7984371,147.3351541
61446,311.8011509,149.7485352
61447,311.9109095,144.2814598
61448,311.8339832,139.674169
61449,311.6668864,140.0009254
61450,311.7643837,136.6065451
61451,311.862218,155.3422342
61452,312.0233103,150.48962
61453,312.0699155,140.2743089
61454,311.9367483,145.6690298
61455,312.0132454,155.1498981
61456,311.9117645,151.0765695
61457,312.2984582,138.5569764
61458,311.8680733,138.351866
61459,312.051937,140.2257972
61460,312.3979158,139.6115727
61461,312.297291,138.5827569
61462,312.0178778,145.6532148
61463,311.9692029,144.243296
61464,312.0199595,148.1579565
61465,311.8252484,149.2064408
61466,312.5044805,151.9810464
61467,312.18933,146.1832892
61468,312.726001,142.1096673
61469,312.0489219,141.0531031
61470,312.1302023,141.3004391
61471,312.605762,140.2353387
61472,316.4815746,137.3827134
61473,316.6429896,139.4815549
61474,279.4246381,128.4458263
61475,279.462723,126.5735242
61476,279.573443,124.2257222
61477,279.7022143,132.0750994
61478,279.2296974,121.2908843
61479,279.3185692,124.8058647
61480,279.0236087,118.7358539
61481,279.6317225,124.6863981
61482,279.6863522,136.2068366
61483,279.6861393,136.0944607
61484,280.11326,132.8506271
61485,279.8520624,120.9606262
61486,280.6543611,125.6094368
61487,279.747179,125.2112597
61488,279.4088609,124.1672209
61489,280.5392708,128.8655847
61490,279.3296523,129.1688801
61491,279.4416084,130.0426874
61492,279.2423622,128.4678004
61493,279.1377636,125.2059685
61494,279.0007624,115.760671
61495,279.0039001,122.7805701
61496,279.0941995,131.7248691
61497,279.3809808,124.1381937
61498,279.4639089,137.5284706
61499,295.1352645,150.875529
61500,278.1447367,130.7376826
61501,279.5840921,119.9817704
61502,279.748246,121.8556441
61503,279.3181886,117.1376994
61504,278.9865604,112.540313
61505,279.2486136,120.5934202
61506,279.2577103,131.7454582
61507,279.4215249,134.9275591
61508,279.2605613,130.915932
61509,279.3056608,123.0988293
61510,279.1862786,131.9333053
61511,279.1049271,127.3777575
61512,279.1517646,125.766169
61513,279.208486,122.5665756
61514,279.4132822,126.7153504
61515,279.6388785,124.9217671
61516,280.0639038,131.7606411
61517,280.098002,132.3098951
61518,279.9603432,130.1021647
61519,280.1214154,127.1700963
61520,280.3505607,124.9451819
61521,279.9129645,116.6559885
61522,279.9025458,116.2769361
61523,281.2397675,116.8159625
61524,281.0055194,128.8996369
61525,281.0989987,131.7970136
61526,281.067475,128.7484956
61527,280.6774941,127.1867116
61528,278.5893199,121.8995249
61529,277.3108347,118.2025558
61530,276.9127946,118.3468161
61531,282.1245567,130.868442
61532,279.1534064,126.2354637
61533,279.2849294,129.9517311
61534,281.5021936,127.529768
61535,282.7921074,126.9065818
61536,282.4958788,124.119677
61537,282.7470276,128.8472855
61538,281.482456,125.535919
61539,280.7274524,120.7194079
61540,280.8011315,123.6633781
61541,281.0610216,130.6822602
61542,280.9583342,124.1282169
61543,280.5477178,125.9087521
61544,280.496405,128.6483033
61545,280.5579178,131.4832011
61546,280.4933331,131.8591649
61547,330.0417249,158.7192823
61548,328.9359174,156.4626599
61549,328.2793137,151.0877653
61550,329.2776705,151.1292629
61551,329.622583,154.4510694
61552,331.1646019,156.217482
61553,331.5297738,160.1970174
61554,331.0814554,154.6110076
61555,331.6062888,149.891572
61556,332.22478,152.6529483
61557,334.8872764,155.7873585
61558,334.0047195,156.5561433
61559,334.5551394,164.6478236
61560,334.3741368,155.1208371
61561,334.8272962,153.5986242
61562,335.160511,160.9606094
61563,335.540418,159.379189
61564,335.0097783,151.7988623
61565,335.744452,160.748264
61566,336.0483601,163.9837464
61567,327.9066517,158.361108
61568,322.0851193,150.4320227
61569,322.0026152,153.4399225
61570,322.0076593,150.9733976
61571,322.442074,155.2188039
61572,322.1002317,151.6881346
61573,322.4944407,143.1131332
61574,322.1437235,147.3185806
61575,321.9763655,147.6956874
61576,322.4353292,153.9358122
61577,322.1792759,150.5256174
61578,322.0595695,149.233928
61579,322.6729488,157.543776
